,ax,bx,cx,dx,v,p,t
3825,2.3523721090188197,1.0261242607763013,0.1729959559159749,1.05,0.7903855223153038,1.0987402751331814,19.13000000000048
3826,2.3523678417080838,1.0262700030557845,0.17285448094722758,1.05,0.7903821708761345,1.098744934096061,19.135000000000478
3827,2.352363575822001,1.0264156980182702,0.1727130518708244,1.05,0.7903788205558525,1.098749591543024,19.140000000000477
3828,2.352359311360533,1.0265613456637774,0.1725716686867852,1.05,0.790375471354427,1.0987542474740744,19.145000000000476
3829,2.3523550483236395,1.026706945992326,0.17243033139512978,1.05,0.7903721232718272,1.098758901889215,19.150000000000475
3830,2.3523507867112823,1.026852499003935,0.172289039995878,1.05,0.790368776308022,1.0987635547884507,19.155000000000474
3831,2.352346526523422,1.0269980046986238,0.17214779448904963,1.05,0.7903654304629811,1.0987682061717847,19.160000000000473
3832,2.352342267760019,1.0271434630764118,0.17200659487466446,1.05,0.7903620857366737,1.0987728560392205,19.16500000000047
3833,2.352338010421035,1.0272888741373183,0.1718654411527423,1.05,0.7903587421290688,1.0987775043907624,19.17000000000047
3834,2.3523337545064305,1.0274342378813626,0.17172433332330292,1.05,0.790355399640136,1.098782151226413,19.17500000000047
3835,2.3523295000161655,1.027579554308564,0.17158327138636606,1.05,0.7903520582698444,1.0987867965461775,19.18000000000047
3836,2.352325246950202,1.027724823418942,0.1714422553419515,1.05,0.7903487180181633,1.098791440350059,19.185000000000468
3837,2.3523209953085003,1.0278700452125158,0.171301285190079,1.05,0.7903453788850623,1.0987960826380605,19.190000000000467
3838,2.352316745091022,1.0280152196893046,0.17116036093076828,1.05,0.7903420408705103,1.0988007234101869,19.195000000000466
3839,2.3523124962977278,1.028160346849328,0.17101948256403907,1.05,0.7903387039744769,1.0988053626664411,19.200000000000465
3840,2.352308248928579,1.0283054266926053,0.17087865008991107,1.05,0.7903353681969314,1.0988100004068273,19.205000000000464
3841,2.352304002983536,1.0284504592191557,0.170737863508404,1.05,0.790332033537843,1.0988146366313492,19.210000000000463
3842,2.35229975846256,1.0285954444289984,0.17059712281953757,1.05,0.7903286999971812,1.0988192713400102,19.21500000000046
3843,2.3522955153656113,1.0287403823221528,0.17045642802333147,1.05,0.7903253675749153,1.0988239045328143,19.22000000000046
3844,2.352291273692652,1.0288852728986384,0.1703157791198054,1.05,0.7903220362710148,1.0988285362097652,19.22500000000046
3845,2.352287033443642,1.0290301161584743,0.17017517610897898,1.05,0.7903187060854491,1.0988331663708664,19.23000000000046
3846,2.352282794618544,1.0291749121016798,0.1700346189908719,1.05,0.7903153770181873,1.098837795016122,19.235000000000458
3847,2.3522785572173177,1.029319660728274,0.16989410776550382,1.05,0.7903120490691994,1.0988424221455353,19.240000000000457
3848,2.352274321239925,1.0294643620382764,0.16975364243289437,1.05,0.7903087222384543,1.0988470477591101,19.245000000000456
3849,2.3522700866863264,1.0296090160317062,0.1696132229930632,1.05,0.7903053965259219,1.0988516718568502,19.250000000000455
3850,2.3522658535564833,1.0297536227085826,0.16947284944602992,1.05,0.7903020719315713,1.0988562944387592,19.255000000000454
3851,2.3522616218503565,1.029898182068925,0.16933252179181413,1.05,0.7902987484553721,1.098860915504841,19.260000000000453
3852,2.3522573915679073,1.0300426941127527,0.16919224003043545,1.05,0.7902954260972938,1.098865535055099,19.26500000000045
3853,2.352253162709097,1.030187158840085,0.1690520041619135,1.05,0.7902921048573056,1.0988701530895375,19.27000000000045
3854,2.352248935273887,1.030331576250941,0.16891181418626783,1.05,0.7902887847353772,1.0988747696081598,19.27500000000045
3855,2.352244709262238,1.0304759463453401,0.168771670103518,1.05,0.7902854657314782,1.0988793846109695,19.28000000000045
3856,2.3522404846741107,1.0306202691233013,0.16863157191368364,1.05,0.790282147845578,1.0988839980979703,19.285000000000448
3857,2.3522362615094674,1.030764544584844,0.16849151961678427,1.05,0.7902788310776464,1.0988886100691662,19.290000000000447
3858,2.3522320397682686,1.0309087727299873,0.16835151321283942,1.05,0.7902755154276526,1.0988932205245605,19.295000000000446
3859,2.352227819450476,1.0310529535587507,0.16821155270186866,1.05,0.7902722008955662,1.0988978294641574,19.300000000000445
3860,2.3522236005560506,1.0311970870711533,0.1680716380838915,1.05,0.7902688874813568,1.0989024368879603,19.305000000000444
3861,2.352219383084954,1.0313411732672142,0.16793176935892748,1.05,0.7902655751849941,1.0989070427959726,19.310000000000443
3862,2.3522151670371465,1.0314852121469527,0.16779194652699608,1.05,0.7902622640064476,1.0989116471881983,19.315000000000442
3863,2.3522109524125905,1.031629203710388,0.16765216958811682,1.05,0.7902589539456869,1.0989162500646412,19.32000000000044
3864,2.3522067392112467,1.0317731479575394,0.1675124385423092,1.05,0.7902556450026815,1.0989208514253048,19.32500000000044
3865,2.352202527433076,1.031917044888426,0.1673727533895927,1.05,0.7902523371774012,1.0989254512701927,19.33000000000044
3866,2.3521983170780407,1.0320608945030671,0.16723311412998676,1.05,0.7902490304698154,1.098930049599309,19.335000000000438
3867,2.3521941081461017,1.032204696801482,0.16709352076351086,1.05,0.7902457248798939,1.0989346464126573,19.340000000000437
3868,2.35218990063722,1.0323484517836896,0.16695397329018447,1.05,0.7902424204076063,1.0989392417102408,19.345000000000436
3869,2.352185694551358,1.0324921594497094,0.166814471710027,1.05,0.7902391170529222,1.0989438354920638,19.350000000000435
3870,2.3521814898884763,1.0326358197995604,0.16667501602305793,1.05,0.7902358148158113,1.0989484277581296,19.355000000000434
3871,2.352177286648536,1.0327794328332618,0.16653560622929664,1.05,0.7902325136962433,1.098953018508442,19.360000000000433
3872,2.3521730848314992,1.0329229985508328,0.16639624232876257,1.05,0.7902292136941879,1.0989576077430045,19.365000000000432
3873,2.352168884437327,1.0330665169522926,0.16625692432147512,1.05,0.7902259148096148,1.0989621954618212,19.37000000000043
3874,2.352164685465981,1.0332099880376602,0.16611765220745367,1.05,0.7902226170424939,1.098966781664895,19.37500000000043
3875,2.3521604879174225,1.033353411806955,0.16597842598671764,1.05,0.7902193203927945,1.0989713663522303,19.38000000000043
3876,2.352156291791613,1.033496788260196,0.16583924565928637,1.05,0.7902160248604867,1.0989759495238305,19.385000000000428
3877,2.3521520970885135,1.0336401173974024,0.16570011122517925,1.05,0.7902127304455401,1.0989805311796992,19.390000000000427
3878,2.3521479038080866,1.0337833992185932,0.16556102268441564,1.05,0.7902094371479245,1.0989851113198406,19.395000000000426
3879,2.3521437119502933,1.0339266337237878,0.16542198003701486,1.05,0.7902061449676098,1.0989896899442573,19.400000000000425
3880,2.3521395215150944,1.0340698209130053,0.1652829832829963,1.05,0.7902028539045655,1.0989942670529538,19.405000000000424
3881,2.3521353325024523,1.0342129607862647,0.1651440324223792,1.05,0.7901995639587613,1.0989988426459338,19.410000000000423
3882,2.3521311449123283,1.0343560533435852,0.16500512745518298,1.05,0.7901962751301677,1.0990034167232001,19.415000000000422
3883,2.352126958744684,1.034499098584986,0.1648662683814269,1.05,0.7901929874187537,1.0990079892847577,19.42000000000042
3884,2.35212277399948,1.034642096510486,0.16472745520113027,1.05,0.7901897008244895,1.0990125603306091,19.42500000000042
3885,2.3521185906766795,1.0347850471201048,0.1645886879143124,1.05,0.7901864153473447,1.0990171298607587,19.43000000000042
3886,2.3521144087762433,1.034927950413861,0.16444996652099253,1.05,0.7901831309872894,1.0990216978752099,19.435000000000418
3887,2.352110228298133,1.0350708063917742,0.16431129102118996,1.05,0.7901798477442934,1.0990262643739663,19.440000000000417
3888,2.3521060492423103,1.0352136150538631,0.16417266141492395,1.05,0.7901765656183265,1.0990308293570314,19.445000000000416
3889,2.3521018716087365,1.0353563764001468,0.16403407770221376,1.05,0.7901732846093588,1.099035392824409,19.450000000000415
3890,2.352097695397374,1.0354990904306445,0.16389553988307862,1.05,0.7901700047173599,1.099039954776103,19.455000000000414
3891,2.352093520608184,1.0356417571453753,0.16375704795753776,1.05,0.7901667259422999,1.0990445152121164,19.460000000000413
3892,2.3520893472411286,1.0357843765443584,0.16361860192561042,1.05,0.7901634482841483,1.0990490741324537,19.465000000000412
3893,2.352085175296169,1.0359269486276128,0.16348020178731582,1.05,0.7901601717428756,1.099053631537118,19.47000000000041
3894,2.3520810047732668,1.0360694733951576,0.16334184754267314,1.05,0.7901568963184512,1.0990581874261132,19.47500000000041
3895,2.352076835672384,1.036211950847012,0.16320353919170158,1.05,0.7901536220108454,1.0990627417994427,19.48000000000041
3896,2.3520726679934825,1.036354380983195,0.16306527673442034,1.05,0.7901503488200279,1.0990672946571105,19.485000000000408
3897,2.3520685017365235,1.0364967638037255,0.1629270601708486,1.05,0.7901470767459691,1.0990718459991196,19.490000000000407
3898,2.3520643369014698,1.0366390993086227,0.1627888895010055,1.05,0.7901438057886383,1.0990763958254743,19.495000000000406
3899,2.3520601734882822,1.0367813874979057,0.16265076472491025,1.05,0.790140535948006,1.099080944136178,19.500000000000405
3900,2.3520560114969227,1.0369236283715935,0.16251268584258194,1.05,0.7901372672240421,1.0990854909312344,19.505000000000404
3901,2.352051850927353,1.037065821929705,0.16237465285403976,1.05,0.7901339996167165,1.099090036210647,19.510000000000403
3902,2.3520476917795348,1.0372079681722597,0.16223666575930282,1.05,0.7901307331259992,1.0990945799744194,19.515000000000402
3903,2.352043534053431,1.0373500670992764,0.16209872455839022,1.05,0.7901274677518603,1.0990991222225555,19.5200000000004
3904,2.3520393777490023,1.037492118710774,0.1619608292513211,1.05,0.7901242034942697,1.0991036629550588,19.5250000000004
3905,2.352035222866211,1.0376341230067716,0.16182297983811456,1.05,0.7901209403531976,1.0991082021719332,19.5300000000004
3906,2.3520310694050193,1.0377760799872884,0.16168517631878965,1.05,0.7901176783286141,1.0991127398731815,19.535000000000398
3907,2.3520269173653885,1.0379179896523432,0.1615474186933655,1.05,0.7901144174204892,1.0991172760588082,19.540000000000397
3908,2.3520227667472806,1.038059852001955,0.16140970696186116,1.05,0.7901111576287929,1.0991218107288165,19.545000000000396
3909,2.352018617550658,1.0382016670361431,0.1612720411242957,1.05,0.7901078989534954,1.09912634388321,19.550000000000395
3910,2.352014469775482,1.0383434347549265,0.16113442118068816,1.05,0.7901046413945667,1.0991308755219926,19.555000000000394
